HUGO_GeneName	EntrezID
TSPY10	100289087
PSME1	5720
LINC02588	102725045
GOLGA1	2800
SLC1A3	6507
CALHM3	119395
ARHGEF11	9826
CARM1	10498
VN1R20P	100312775
HAAO	23498
DNAH1	25981
OR5M11	219487
TEX101	83639
FAM24A	118670
MRPL13	28998
ABHD12B	145447
CYSLTR2	57105
NR2F1-AS1	441094
AUH	549
PKDREJ	10343
NPPA	4878
PRYP1	442863
OR6C69P	403285
KRTAP19-2	337969
ADAM21P1	145241
GPR61	83873
WIZ	58525
H4-16	121504
SRP19	6728
YTHDC1	91746
ANHX	647589
LRRC34	151827
NOC2L	26155
NUP54	53371
RN7SL265P	106479318
HIGD1AP6	100874436
DDX31	64794
SNORD83B	116938
CCKBR	887
ELOAP1	100422580
ELP3	55140
FCGR3B	2215
RN7SL627P	106481093
RPL6P10	642828
LOC100420742	100420742
SNORA47	677828
PACSIN1	29993
RPS11P4	100271052
MTND1P30	100507157
RNU6-523P	106479798
SUPT3H	8464
MAGI2	9863
USP19	10869
IFNL4	101180976
RPL9P2	729004
LOC100421692	100421692
TNFRSF13B	23495
HAGHL	84264
TSPYL2	64061
TGFB2	7042
LRRC17	10234
ADH5P2	343296
RNY3P1	106478984
RN7SKP168	106479170
RNU6-5P	106478913
PAM16	51025
HERC4	26091
KCNA1	3736
VDAC3	7419
TRIM50	135892
ZNF503	84858
TM4SF4	7104
GNPDA2	132789
KIF3B	9371
LINC00528	200298
SH3BP1	23616
DNM3	26052
NADK	65220
ZNF605	100289635
LOC100130849	100130849
RPS18P1	128676
LINC02610	151174
H3C4	8351
GSC2	2928
SBF2-AS1	283104
OR4A11P	390136
IFNA5	3442
KRT18P26	100418770
GHET1	102723099
ANKRD55	79722
OR1X5P	402240
PRCP	5547
C2orf42	54980
SNORD114-17	767595
MANEALP1	391448
CYP2A7	1549
RN7SL519P	106479412
ZNF704	619279
H2AC19	723790
GAL3ST1	9514
RPS15AP39	100129284
XPO7	23039
ZNF678	339500
RN7SL278P	106479324
ELAPOR2	222223
ATXN3	4287
TEX15	56154
TM4SF20	79853
CHRNA1	1134
RAB40C	57799
RNA5SP247	100873503
CBR1	873
MAP10	54627
PLPPR5	163404
C7orf25	79020
ART2BP	106481723
CT45A7	101060211
GOT2P5	100422625
BCLAF1	9774
SSPN	8082
FAM53A	152877
KCNJ12	3768
LINC01992	105371708
RPL17P19	100271150
TPRX1	284355
CIBAR1P2	403315
RTL8A	26071
CSMD2-AS1	402779
RNU6-136P	106479626
NMNAT2	23057
LDHAL6A	160287
OR10AE3P	403223
C1QL1	10882
C1QTNF3	114899
HCFC1	3054
MSS51	118490
TMEM198B	440104
CUX2	23316
ETV6	2120
KRT72	140807
CRISP2	7180
RNU6-601P	106479832
RPL9P27	100131246
RAD51AP2	729475
TNFSF9	8744
RPSAP63	100270755
FAM133EP	100505694
ETFBKMT	254013
RNU2-35P	106480212
RPSAP48	392262
MDK	4192
OR2V1	26693
CAVIN1	284119
PDHX	8050
DNAJC27-AS1	729723
HLA-E	3133
PTK2	5747
LINC01387	100130480
RNU6-97P	106480551
GAPDHP54	100421319
LSR	51599
LINC02702	101929011
ATP6V1FNB	100130705
RPSAP49	401537
ARCN1	372
HSBP1	3281
H3P30	115482700
RBM22P6	644509
LDOC1	23641
ZNF25	219749
RNU6-855P	106479944
TAS2R60	338398
PDIA2	64714
RNU6-790P	106481430
HMGB1P50	109729125
CCNA1	8900
OR5B10P	390186
DDX11L1	100287102
NXT1	29107
RNU1-4	6060
RN7SL309P	106481007
CIR1P2	100131828
BTBD6	90135
RN7SKP193	106479181
OR4X2	119764
PCDHA2	56146
DDX24	57062
LOC728317	728317
SOX3	6658
RNU1-73P	106481616
MTND6P19	106481788
METTL25	84190
HOXD11	3237
CA13	377677
RPS12P12	100131761
RHOXF2	84528
PQLC1P1	106479032
LINC01811	101928114
LINC01656	101927526
AIMP1	9255
TAC3	6866
FCF1P5	106479045
DCDC2B	149069
BLID	414899
AP3B1	8546
RNA5SP70	106480436
CNNM3	26505
SEC24C	9632
MUC17	140453
RPS7P1	388363
SNORD35A	26816
UBL5P4	106480800
MRPL57	78988
LPAR6	10161
CYREN	78996
METAP1	23173
LOC105377480	105377480
PMCH	5367
CBLN1	869
TMEM9B	56674
LINC01088	100505875
RPL5P3	400385
DDX28	55794
TRIM26BP	404024
CFL1	1072
RNF13	11342
RN7SL241P	106480988
LINC02318	100506999
BSG	682
KIR2DS4	3809
LINC01446	401337
NBPF12	149013
FOXRED2	80020
OR9K2	441639
ALDH1L2	160428
RN7SL840P	106479528
RNF141	50862
DEFA5	1670
ZNF861P	100302737
SCN1A	6323
LINC01505	100996590
ACE	1636
LINC02004	105374119
LOC101929710	101929710
SPATC1	375686
ACTG1P23	442097
RNU7-38P	100147825
LINC02449	101927905
JCADP1	729056
NEU1	4758
VSIG10	54621
LOC101927914	101927914
PSMC1P1	151645
ACSM4	341392
MIR137HG	400765
LOC101929494	101929494
MKS1	54903
ROPN1L	83853
NAA40	79829
C9orf24	84688
LOC441887	441887
DNASE2	1777
RPS3AP40	100129199
APCDD1	147495
RTL5	340526
TRIM53AP	642569
SMG1P3	100271836
STPG2	285555
CCT8L1P	155100
RPS20P28	100271560
TMPRSS11D	9407
PLEKHG6	55200
FDXR	2232
MDP1	145553
RPL23AP76	441781
GCN1	10985
NSRP1P1	100420557
METTL11B	149281
SLC25A51	92014
LINC00317	378828
SYT8	90019
CPSF1	29894
RPL19	6143
NSL1	25936
HDGF	3068
TRIM60P10Y	100420376
WFDC21P	645638
SLC7A11-AS1	641364
ATXN2-AS	102723619
SSPOP	23145
RN7SL170P	106479283
PCDHGA4	56111
TSLP	85480
TAAR6	319100
ZNF474	133923
FOXRED1	55572
PPARGC1B	133522
SLC16A12	387700
RNU6ATAC2P	100151685
FAM153A	285596
POLR1H	30834
SERTM1	400120
UPK1B	7348
LINC02107	105374731
EEF2KMT	196483
DDIT3	1649
NUDT19P5	100422445
LAMTOR3	8649
ARRB2	409
SIX6	4990
OR13H1	347468
RPS15AP27	100271613
ALMS1-IT1	100874291
PXMP4	11264
LOC345471	345471
MIR4307HG	101927081
EGLN3	112399
HCG11	493812
FREM1	158326
LINC02039	102546228
MED7	9443
DTX3	196403
OR5B2	390190
ZMIZ1	57178
SH3GL3	6457
ZKSCAN1	7586
LINC01204	101927528
PCDHB1	29930
NRXN2	9379
TAZ	6901
ZNF250	58500
HSP90AB2P	391634
C17orf97	400566
RN7SL209P	106480494
CLUAP1	23059
MTCYBP15	107075258
OR4N4	283694
AREG	374
MYO16	23026
TREML4	285852
BCKDK	10295
LOC646804	646804
LOC105369921	105369921
TRIM60P7Y	100420370
CNPY2	10330
TMED1	11018
NPHS2	7827
SNORD114-1	767577
ATP5MGL	267020
SNORD13	692084
NPIPA3	642778
SNORA3B	677826
PPP2R5B	5526
LINC01173	106144537
FBXL15	79176
UBFD1	56061
IST1	9798
REM1	28954
CSRNP3	80034
PHBP14	100873751
CHN1	1123
KATNBL1P5	100420841
ADGB	79747
SNORA15	677803
RPL35AP29	100271638
RBM17P3	100132949
OTOG	340990
MTX2	10651
UBE2V1P5	100287173
PCGF3	10336
YBX1	4904
GSDMC	56169
LY6G5C	80741
LINC00659	100652730
DAND5	199699
NAPG	8774
RPS4XP4	441878
RAB6B	51560
HTR3C	170572
H4C15	554313
ESRRA	2101
ITGA6	3655
ANGPTL2	23452
RN7SKP55	106479119
HSPA8P1	3314
CUBNP1	728064
B3GALNT1	8706
DCST1	149095
DNAJC21	134218
FAM13A	10144
RNA5SP401	100873654
CDC34	997
KRT18P32	391179
GCOM1	145781
PDIK1L	149420
LOC653653	653653
ODR4	54953
RNU6-262P	106481261
MYCBPAP	84073
RN7SKP6	100873850
EFCAB9	285588
RGS17	26575
MAST2	23139
NAXD	55739
NPEPL1	79716
RNF11	26994
MTCO1P55	107075179
MTMR2	8898
ACCSL	390110
ZNF878	729747
RNU6-150P	106479632
TANC1	85461
ISM2	145501
CGN	57530
FAM13B	51306
RNU1-139P	106480196
SNF8	11267
TNF	7124
FAM83F	113828
SLC7A7	9056
RNVU1-32	106481624
GPR32	2854
TATDN3	128387
CLPX	10845
AGT	183
CEP192	55125
GTPBP4	23560
RHO	6010
LINC01527	101927988
CABP5	56344
SNORA68	26780
IMPG1	3617
IMMP2L	83943
KLHL32	114792
RNU6-384P	106481299
SCN9A	6335
NPY6R	4888
LOC100506302	100506302
CDH12	1010
CLEC3B	7123
CFTRP3	106481718
KCTD17	79734
RN7SL294P	106479329
SAP18	10284
CLEC7A	64581
CCNB1IP1	57820
MOB4	25843
LINC01342	254099
CYP4V2	285440
MMADHC	27249
VN1R32P	100312788
SNORD116-16	100033428
LOC100419616	100419616
TTC23	64927
RPL12P6	440176
GGT2	728441
RPS3AP19	728700
PUS3	83480
ZC3H7A	29066
OR10J2P	391117
ATP8B3	148229
EPC2	26122
TPPP2	122664
SMARCA5-AS1	100128055
TBC1D2	55357
LINC01847	101927766
RNU6-65P	106480751
RPL15P1	128756
RPS12P5	100271053
SULF1	23213
CLEC6A	93978
PROSER2-AS1	219731
PAM	5066
OXT	5020
RN7SL559P	106481849
LOC107987327	107987327
MTCO1P28	107075169
SELENOH	280636
DCTN4	51164
LRP2	4036
RNA5SP369	100873628
ERGIC3	51614
POM121L9P	29774
RBCK1	10616
TMEM248	55069
ANKRD36	375248
SDHAP1	255812
MOB3C	148932
RNU1-42P	106481609
LOC111501764	111501764
GPR183	1880
STARD9	57519
FMNL2	114793
LIN28B	389421
TVP23B	51030
PFN1P2	767846
SCN10A	6336
RNU6-597P	106481905
RPL21P133	100271391
PRAMEF20	645425
KPNA3	3839
C3AR1	719
SNORD116-25	100033436
RFPL4AP3	106480810
FAM172A	83989
MARCHF5	54708
FER1L6-AS2	157376
MAS1	4142
MIR34AHG	106614088
SLC26A8	116369
RAB39A	54734
LINC01935	105373519
ARRDC2	27106
RNU6-1104P	106481528
SLCO5A1	81796
SYT14	255928
GDI2P2	100420259
MTCO3P39	107075313
OR6J1	79549
ASXL2	55252
LOC149844	149844
RNU2-41P	106480215
RPL10P3	619445
SNORD3B-1	26851
GAPDHP57	100421188
CCDC198	55195
LBX2-AS1	151534
FZD1	8321
RGS4	5999
EMBP1	647121
VCY	9084
LINC02482	105374366
PIPSL	266971
MFSD8	256471
CDH1	999
SAP18P3	106660616
GOLGA8O	728047
FEZF2	55079
POFUT1	23509
RNU6-10P	100873745
RNU6-1210P	106481562
LOC100421646	100421646
KIFC1	3833
RN7SL308P	106479335
ZFYVE21	79038
PDE6B-AS1	101928521
LENG9	94059
RMND1	55005
ZNF579	163033
ARHGDIB	397
MCAM	4162
RN7SKP218	106480900
RNU6-388P	106479737
KRT8P19	644998
RNU1-115P	106480188
RN7SL814P	106481143
CCDC70	83446
PAPOLG	64895
LOC102724323	102724323
TCEAL7	56849
RNA5SP174	106478998
LOC101927178	101927178
RPL7AP45	100132678
TRIM31-AS1	104533120
RN7SL252P	106481832
SPDYE16	102723555
XKR4	114786
SLC6A7	6534
NUDC	10726
GADL1	339896
PIP5KL1	138429
ANKS1B	56899
DNAH6	1768
TJP3	27134
PSG3	5671
ZNF107	51427
RHOA	387
RNY3	6085
TAF2	6873
GLMN	11146
ACTE1P	399923
RPSAP18	388707
POM121C	100101267
FNDC1	84624
RNU1-138P	106480195
ADAMTS4	9507
TFCP2	7024
RNU6-766P	106481422
PNO1	56902
IGF2BP2	10644
PARP4P3	107133524
RNU6-1102P	106481527
FRMPD1	22844
ATP6V1C1	528
ARHGAP29-AS1	107985092
SLC2A8	29988
MAP11	55262
LOC107985579	107985579
LRRTM3	347731
STXBP1	6812
RAP2C	57826
RN7SL440P	106481042
C11orf1	64776
CACNB1	782
SKA3	221150
COL1A2	1278
EFCC1	79825
RPL14P4	100271282
MTND4P14	100653489
RN7SL499P	106481059
LOC100130612	100130612
PDLIM1P4	100419185
PECR	55825
RNF144B	255488
SPO11	23626
RNU6-60P	106480750
HOXD8	3234
PGGT1B	5229
RNU4-69P	106479590
OCIAD1	54940
DUX4L29	106481970
OR4A47	403253
NOVA1	4857
LRRC37A15P	106481796
CNTNAP1	8506
KHDC1L	100129128
TAAR9	134860
C19orf18	147685
TRIM60	166655
LINC01654	101927876
EGR1	1958
RNU6-56P	100873764
COP1	64326
MTND5P4	100873200
GPR152	390212
TRMT10C	54931
RNU6-1124P	106481534
ZC3H3	23144
ACBD3	64746
DNAJB12	54788
RNU6-386P	106481300
ID3	3399
DIO1	1733
ZNF584	201514
RNA5SP256	100873510
MRPL49P2	346711
PROK1	84432
PTGES3P5	106480359
CYYR1-AS1	100996571
VPS33B	26276
RNU6-312P	106479706
LOC574538	574538
COL5A1	1289
RBL2	5934
DCAF15	90379
RNU6-416P	106480579
RNU6-1297P	106480657
RNU1-100P	106480183
THRAP3	9967
PAPPA-AS1	493913
TNFRSF8	943
HNRNPRP2	100421354
OGDH	4967
NANOGP3	340217
RPL10AP7	100128646
SUB1	10923
LINC02652	105376468
TMEM131L	23240
KRTAP4-11	653240
RNU2-58P	106481652
NUF2	83540
LINC02242	105379006
HLA-DQA1	3117
COL25A1-DT	645078
CD300C	10871
GNB5	10681
G6PD	2539
CARTPT	9607
CLTB	1212
PTTG2	10744
USP27X	389856
PRSS29P	123787
HSPE1P22	100289607
RPL19P3	100131759
RNU6-628P	106480396
RNU6-48P	100887744
LINC00707	100507127
VASH1-AS1	100506603
SARDH	1757
RPL26P25	100270966
NPY5R	4889
MYL4	4635
NEMF	9147
RNU6-884P	106479957
SIRPG-AS1	101929010
STKLD1	169436
HDHD5	27440
SNORA40	677822
LINC02204	101929151
OR5F2P	81194
C1GALT1C1	29071
NEUROD1	4760
RPL18AP8	644082
LOC101928618	101928618
SHB	6461
TRPV1	7442
ZBTB44-DT	646383
ERN2	10595
TFRC	7037
CD3G	917
RNU7-80P	100151677
RNU6-458P	106481324
LINC02574	111216282
TMEM97	27346
CUEDC2	79004
PRSS33	260429
RNA5SP433	100873683
RNU6-535P	106479803
PPP2R5D	5528
TEX55	152405
IFNWP5	392292
RNA5SP29	100873361
TOX4P1	285412
TBC1D13	54662
RN7SL800P	106479512
CCL2	6347
CYFIP1	23191
EDARADD	128178
ST20	400410
RN7SL666P	106481854
SSX1	6756
MYH9	4627
LINC00273	649159
POT1	25913
APOBEC3A	200315
PPIAL4H	105371242
RN7SL20P	106479232
ABI3	51225
LOC105375851	105375851
LINC02105	105378966
FHAD1-AS1	101927417
LOC101928063	101928063
EFCAB14	9813
RN7SKP204	106480896
FAM197Y9	100132932
ZC3H6	376940
RTEL1-TNFRSF6B	100533107
SGF29	112869
PPIAP37	111082976
LINC01821	101927406
VRK3	51231
LYVE1	10894
IFITM5	387733
LOC392145	392145
RNU6-358P	106481291
NUBPL	80224
BHMT2	23743
IRF7	3665
LOC645202	645202
GNA13	10672
RPS26P22	100271112
LIPC-AS1	101928694
C16orf89	146556
LOC101927392	101927392
NXPE2	120406
RNU6-608P	106481373
KCNMA1-AS1	101929328
PITPNB	23760
FMO6P	388714
PCSK2	5126
RNU6-135P	106479625
LINC00658	100507629
SLC16A1	6566
LINC01442	103456507
ZBTB42	100128927
FXN	2395
SNORA21B	109617002
ZNRD1ASP	80862
CHD7	55636
SNORD115-21	100033603
MTCO1P12	107075141
HYAL2	8692
RNA5SP60	100873295
NLGN1	22871
ITGA2B	3674
NPFF	8620
ALDH3B1	221
GAS8-AS1	750
TFAP2B	7021
TAPT1	202018
LOC100631242	100631242
MFAP3L	9848
RPL10P2	442171
KIF20B	9585
RNU7-160P	106479085
GPR146	115330
LIN28A	79727
LINC00523	283601
MMP28	79148
LY6G6D	58530
RN7SL734P	106479490
SHOX2	6474
CCM2	83605
RNF26	79102
SPATA13	221178
TPD52L2	7165
ZNF726	730087
LIME1	54923
CORIN	10699
LOC101930071	101930071
GRB2	2885
CPB1	1360
NKX6-3	157848
RNU6-1018P	106481502
RPL18AP6	285053
RPL7AP38	442660
TTLL4	9654
ANXA2R	389289
ANKRD26P3	100101938
LOC731157	731157
LINC02323	105370681
ARIH2	10425
TUBB4B	10383
MRPL52	122704
LOC100422225	100422225
MCTP1	79772
RNA5S8	100169759
LINC01243	101929620
ARAP2	116984
NEXMIF	340533
CEP55	55165
VWA8-AS1	100507240
RPL36AP18	100271328
MAPKAPK5P1	100533849
RNU6-777P	106481426
RSL24D1	51187
ROR1	4919
LOC100129844	100129844
RPL5P14	100270835
SNORA58B	109617023
MYO1G	64005
MESP2	145873
DNAJC5	80331
UBE2E3	10477
LINC00943	100507206
SRSF10	10772
TAX1BP1	8887
NSDHL	50814
GNAI2P2	401646
PFAS	5198
ZRANB1	54764
RC3H2	54542
TTC30A	92104
NREP-AS1	100873948
TTC41P	253724
SIN3B	23309
SNORD32A	26819
INSL4	3641
QRFPR	84109
PCAT19	100505495
P2RY10BP	449518
GAPVD1	26130
BMP2KL	347359
RN7SL677P	106479470
COA8	84334
OAZ3	51686
PPP1R3G	648791
COL27A1	85301
TMEM132E	124842
OR52M2P	338637
RN7SL120P	106480953
H3P15	100419353
RNU6-1171P	106481940
TSPY18P	642796
CTSO	1519
TGS1	96764
RN7SKP197	106480894
VPS72	6944
RPS6P1	440086
LOC100419016	100419016
TRAPPC2B	10597
FAM174A	345757
OR6C72P	403288
CMC1	152100
PTPRD-AS1	101929407
ASIP	434
TEX46	729059
DISC1-IT1	104472714
EPB42	2038
MUC13	56667
HOXC12	3228
ADCK1	57143
PHB	5245
LINC02450	105369739
RNU5E-7P	100873836
PPOX	5498
DPT	1805
GLI3	2737
RASA2	5922
BLM	641
INTS6P1	285634
RPL23AP40	100271462
SRGAP3-AS3	100288831
CIAPIN1	57019
ART3	419
SNORD115-11	100033448
ANO2	57101
MTND3P10	100873239
FAM47B	170062
LYRM7	90624
MASTL	84930
CPNE1	8904
LINC02716	374387
PWAR5	8123
OR9G3P	81159
KRTDAP	388533
RNU7-181P	106479093
SPRY3	10251
LOC101929719	101929719
RPP38	10557
RDH11	51109
FKBP6	8468
NPTN-IT1	101241892
LOC100127892	100127892
GAS6-DT	100506394
FAM3D-AS1	105377108
ZNF282	8427
SEMA3B-AS1	101928931
CHKB-DT	100144603
DOLPP1	57171
ALPK2	115701
SLC4A2	6522
NPM2	10361
LINC00396	104355146
NPB	256933
GAPDHP15	642317
ETFB	2109
GAB1	2549
RBM27	54439
VPS26CP1	100420893
LINC02325	101929241
LOC100131441	100131441
RPS15AP17	391656
RPL7P11	100270823
PLXDC1	57125
PRODH	5625
TIGD7	91151
HAUS1	115106
PHLDB3	653583
RPL6P20	285900
ARX	170302
HTRA3	94031
RABGGTB	5876
RAD21L1	642636
DEK	7913
LINC01704	646268
SLC6A18	348932
HNRNPA3P3	643689
RNA5S15	100169766
TM9SF3	56889
FMN2	56776
CTCFL	140690
RN7SKP265	106480914
SLC66A1L	152078
PPP1R42	286187
HBM	3042
LINC02057	105378992
HERC2	8924
RN7SKP130	106480873
OR52H1	390067
IGFL3	388555
YWHAZ	7534
C11orf72	100505621
LINC01271	101927586
RAB7B	338382
RORB	6096
PLPPR3	79948
CTDSP1	58190
LETM1P1	390597
GPR108	56927
LMOD3	56203
RNU6-170P	106479641
LOC100422020	100422020
HEPN1	641654
EFCAB6	64800
ZNF260	339324
LTBP2	4053
STAM	8027
TCEANC	170082
MTND6P8	106480726
PI4K2B	55300
GNG7	2788
GPR141	353345
RPL7AP14	140756
HNRNPCP8	100131842
RPS2P30	100270911
LOC100420048	100420048
GPR42	2866
TMEM243	79161
MTND5P29	100873265
GRAMD2A	196996
LOC100533728	100533728
CMTM7	112616
FAM99A	387742
BTG3P1	100419246
SHC3	53358
LLGL1	3996
WBP1LP1	106479029
KTI12	112970
KLHL34	257240
RPS4XP16	220433
RNA5SP277	100873530
UFC1	51506
C17orf75	64149
MMP10	4319
PTEN	5728
TSPY11P	347584
ENTPD6	955
LINC01817	105373683
LOC402279	402279
UGT2B10	7365
SDHC	6391
PTGR1	22949
CRP	1401
TRMO	51531
LOC100967223	100967223
LOC101928441	101928441
LOC100127900	100127900
ASB6	140459
RNU6-491P	106479784
FAM98A	25940
EBAG9	9166
LINC01787	101928241
CDH13	1012
CD99L2	83692
COG6	57511
MAP7D1	55700
TNRC6B	23112
LINC01246	102800315
RNU6-972P	106479995
ZNF286B	729288
RPL7L1P8	402152
PARP15	165631
ZNF816	125893
LOC100420899	100420899
RPL10P5	644911
SLC4A1APP2	100422527
KTN1	3895
RDH5	5959
PRPF38AP2	100131947
RNU2-32P	106481644
RNA5SP233	100873491
ABCB6	10058
SNORA70D	100379141
KRTAP9-7	100505724
TMEM147-AS1	100506469
CCDC34P1	100288584
LYPLA1	10434
RN7SKP272	106479217
RNA5SP304	100873578
MDN1	23195
SNORA48B	109616969
RN7SKP283	106479221
RNU6-551P	106479811
TTF1	7270
ZSCAN20	7579
PHF20	51230
RNU6-637P	106479848
RNU1-128P	106480191
FAM9C	171484
TBC1D24	57465
MTERF1	7978
KMT5A	387893
HDAC11	79885
M1AP	130951
EPB41	2035
BABAM2	9577
RNU6-949P	106481925
RNU6-786P	106481429
C9orf135-DT	494558
CXCL3	2921
BUD13	84811
AKR1C4	1109
EDIL3	10085
NEK7	140609
CCKAR	886
SPANXC	64663
OR1L6	392390
RNU6-926P	106481472
LINC00299	339789
ST6GALNAC6	30815
TTLL13P	440307
RNA5SP274	100873527
RESP18	389075
RPS10	6204
MMP12	4321
SNCG	6623
SAMSN1	64092
SSBP4	170463
CXorf58	254158
TOMM6	100188893
ZBED3-AS1	728723
KPNA7	402569
RORA-AS1	101928784
SLC35A1	10559
MAPRE1	22919
ALG12	79087
ASPHD1	253982
GAPDHP58	391077
PLAG1	5324
OR13J1	392309
OR52R1	119695
TRIM24	8805
SNORA54	677833
RNA5SP353	100873613
VN1R51P	100312801
ADAMTSL4-AS1	574406
DOK6	220164
SPATA22	84690
SERBP1	26135
THNSL1	79896
RNU6-1293P	106480130
RAP1GDS1	5910
RASAL3	64926
TMEM252	169693
DAPL1	92196
RPL36P10	100271011
RPL29	6159
LINC01708	101928270
ZSWIM1	90204
CD27	939
FGFR1OP2	26127
GALM	130589
FBXO16	157574
ARL15	54622
FOXH1	8928
RNU6-9	101954271
GCNT3	9245
LINC01736	101927532
HOPX	84525
PPP6C	5537
CYP4F32P	107133497
SLC22A10	387775
ITGB1	3688
RNU6-575P	106481363
MTCO1P3	100873205
OR7E97P	79492
UBE3B	89910
RNU6-1066P	106480035
TIMM9	26520
TAS1R2	80834
TMEM94	9772
LINC01886	105373537
MED23	9439
SLC9A9-AS1	100885796
HNRNPR	10236
KLF13	51621
RNF149	284996
TFEC	22797
CD300A	11314
PRRT4	401399
SOX30	11063
OR51S1	119692
PRDX3	10935
SF3B1	23451
KCNV2	169522
PRM1	5619
ATMIN	23300
MBTPS1	8720
TNPO2	30000
COLCA2	120376
TOMM20P3	106480301
RPL6P2	343495
SMIM4	440957
TNFAIP8L2	79626
ZNF140	7699
SLC35E2A	9906
RPL21P40	100271158
LOC105376748	105376748
HIGD1AP13	100874454
PTPN3	5774
LOC101927039	101927039
KCNMA1	3778
MT1M	4499
AQP7	364
BUB1	699
RNA5SP19	100873274
FAM90A1	55138
UBE2V1P12	106479048
CHST10	9486
OTUD6B	51633
CXCL10	3627
MTCYBP7	107075257
ATP6V1B1-AS1	101927750
ADAMTS18	170692
UBE2D4	51619
LOC101929626	101929626
KIF1A	547
EEF1GP8	391698
SP3	6670
LOC105377213	105377213
STK4	6789
RNU7-74P	100151671
MTCO1P45	107075174
OR1E2	8388
CCDC14	64770
ITM2C	81618
IGFBP2	3485
PLCH1	23007
ATP5F1CP1	645560
MANEAL	149175
ORC2	4999
KLF9	687
LINC00571	100874188
ZNF345	25850
RPL15P13	100131338
OR8K3	219473
SLCO4A1-AS1	100127888
MDM2	4193
ST6GALNAC5	81849
IFI44L	10964
LINC02709	440028
GPR87	53836
OR52K1	390036
PSG2	5670
GARS1P1	100419764
SLC4A11	83959
SNORD113-7	767567
PLA2G12A	81579
RRAGAP1	100462776
AHSA1	10598
NHLH1	4807
RN7SL346P	106479350
IMMT	10989
NAPEPLD	222236
LOC102723728	102723728
WASIR2	100132169
E2F4	1874
LOC101927829	101927829
PDZD7	79955
MAP3K20	51776
LOC101559451	101559451
TYROBP	7305
C12orf57	113246
PDSS1	23590
RNA5SP173	100873437
GPR31	2853
RNU4ATAC9P	106479541
NBPF10	100132406
LINC02270	101929019
PKHD1	5314
RPL32P27	100271306
SMPD3	55512
RN7SL48P	106481825
KAZN-AS1	105376762
GIMAP5	55340
COL26A1	136227
CCDC43	124808
RN7SL267P	106481833
CETN2	1069
RNU4-38P	106479574
LINC01647	101929181
SPRN	503542
LAMC1	3915
RPL7L1P2	100420155
PDCD11	22984
SEC24A	10802
ELK1P1	647102
RRN3	54700
TUBA1B	10376
TGFBR2	7048
LINC01291	102724515
C4B	721
GNAO1	2775
HSD17B12	51144
BTNL2	56244
MYZAP	100820829
ZNF416	55659
NR3C2	4306
DNAJC9	23234
LINC02232	401134
MYO5B	4645
CCDC150	284992
GATAD1	57798
LINC01699	100287948
RPL27P5	100270969
LINC02616	100508631
GDF15	9518
PLD2	5338
LOC101060042	101060042
CTAGE13P	100421638
DTHD1	401124
PF4	5196
ZBED6	100381270
SCGB1C2	653486
LINC02312	100132612
OR5W1P	81182
ATP7BP1	100462825
RNU6-1004P	106480009
CRYM	1428
C2CD4B	388125
LOC101928424	101928424
METTL8	79828
ZNF728	388523
LAYN	143903
ZNF433-AS1	101928464
ZFYVE16	9765
RPSAP31	391598
RN7SL73P	106479250
RNU6-308P	106480568
LOC107984969	107984969
IFT122	55764
MYH14	79784
EPB41L4A	64097
FANCC	2176
UGT2B11	10720
RNA5SP308	100873582
SSB	6741
INSL3	3640
DNPEP	23549
LOC100506403	100506403
LINC01640	105373006
ADGRB2	576
TRIP10	9322
HNRNPA3P8	100129557
RNU6-968P	106481485
RAMP2-AS1	100190938
RNU7-107P	106479067
RN7SKP39	106480845
CREB1	1385
NPAP1	23742
PPP5D1	100506012
C20orf27	54976
RPL35AP37	100128807
CFTR-AS1	111082987
PSG7	5676
RN7SKP136	106479155
SLC39A4	55630
RN7SL89P	106479256
CD63	967
RFX3	5991
CCL13	6357
LINC02092	400620
DBR1	51163
ADD3-AS1	100505933
LINC01920	101929260
RNF223	401934
UBE2T	29089
SMIM10L2B	644596
FTO	79068
DNAJC24	120526
LOC391674	391674
DIO3OS	64150
RNU4-50P	106481871
MTND5P3	100873210
LOC100128293	100128293
SH2D3A	10045
HNRNPA3P12	100421395
NUBP1	4682
RN7SKP250	106479206
PPP1R14D	54866
RPS17P1	442195
DEFB109F	110806268
TMEM81	388730
MRPS14	63931
C12orf49	79794
RTBDN	83546
RNU6-607P	106481772
MTND1P8	100287461
FAM174B	400451
RN7SL81P	106479253
APTR	100505854
CYTIP	9595
TOM1	10043
ELMO1	9844
RCHY1	25898
LINC01153	101927889
FBXL7	23194
MLF1	4291
IFRD2	7866
DEPDC4	120863
LINC02609	105378853
KRT222	125113
VPS33B-DT	101926911
OR7E121P	402133
TRIM43B	653192
ATP5MC3	518
MID1IP1	58526
OSBPL9P5	106480232
GJA9	81025
TNS2	23371
WDR86	349136
CCDC81	60494
LOC100420122	100420122
RNF113B	140432
RNA5SP258	100873512
CC2D1A	54862
LOC100420845	100420845
SNAPC1	6617
TLK2P1	646202
HSDL1	83693
ROBO2P1	106480790
TRAPPC5	126003
PRKRIP1	79706
SPAG11A	653423
KRT8P3	728638
RPP40P1	100874225
BAGE2	85319
ALX4	60529
RPS2P47	644388
NCK2	8440
RNA5SP133	100873402
XAGE2	9502
FAM198B-AS1	285505
RPL21P87	100131672
LOC102725019	102725019
